time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
18.776,0.02,1.01,-0.03,-0.14,0.02,-0.01,0.01,-0.11,0.06,978.07
18.777,0.02,1.01,-0.03,-0.01,-0.01,0.03,0.01,-0.11,0.06,978.07
18.792,0.02,1.01,-0.03,-0.01,-0.01,0.03,0.01,-0.11,0.06,978.06
18.795,0.04,1.01,-0.03,-0.01,-0.01,0.03,0.01,-0.11,0.06,978.06
18.816,0.04,1.01,-0.03,-0.03,-0.01,0.04,0.01,-0.11,0.06,978.06
18.819,0.02,1.00,-0.03,-0.03,-0.01,0.04,0.01,-0.11,0.06,978.06
18.821,0.02,1.00,-0.03,-0.03,-0.01,0.04,0.02,-0.19,0.05,978.06
18.844,0.03,1.00,-0.02,-0.03,-0.01,0.04,0.02,-0.19,0.05,978.06
18.852,0.03,1.00,-0.02,-0.03,-0.01,0.04,0.02,-0.19,0.05,978.07
18.855,0.03,1.00,-0.02,-0.03,-0.01,0.04,0.02,-0.19,0.05,978.07
18.856,0.03,1.00,-0.02,-0.03,-0.01,0.04,0.02,-0.15,0.06,978.07
18.857,0.03,1.00,-0.02,0.05,0.01,-0.05,0.02,-0.15,0.06,978.07
18.875,0.05,1.00,-0.02,0.05,0.01,-0.05,0.02,-0.15,0.06,978.07
18.895,0.05,1.00,-0.03,0.05,0.01,-0.05,0.02,-0.15,0.06,978.07
18.897,0.05,1.00,-0.03,0.05,0.01,-0.05,0.01,-0.13,0.04,978.07
18.899,0.05,1.00,-0.03,0.20,-0.01,0.02,0.01,-0.13,0.04,978.07
18.913,0.05,1.00,-0.03,0.20,-0.01,0.02,0.01,-0.13,0.04,978.07
18.916,0.01,1.01,-0.03,0.20,-0.01,0.02,0.01,-0.13,0.04,978.07
18.946,-0.00,0.99,-0.03,0.20,-0.01,0.02,0.01,-0.13,0.04,978.07
18.949,-0.00,0.99,-0.03,0.20,-0.01,0.02,0.00,-0.03,0.02,978.07
18.951,-0.00,0.99,-0.03,0.19,-0.01,0.02,0.00,-0.03,0.02,978.07
18.954,0.01,0.99,-0.01,0.19,-0.01,0.02,0.00,-0.03,0.02,978.07
19.003,0.01,0.99,-0.01,0.19,-0.01,0.02,0.00,-0.03,0.02,978.07
19.004,0.06,1.01,-0.01,0.19,-0.01,0.02,0.00,-0.03,0.02,978.07
19.005,0.06,1.01,-0.01,0.19,-0.01,0.02,0.00,-0.01,0.05,978.07
19.006,0.06,1.01,-0.01,-0.21,-0.07,0.01,0.00,-0.01,0.05,978.07
19.006,0.05,1.02,-0.03,-0.21,-0.07,0.01,0.00,-0.01,0.05,978.07
19.014,0.02,0.98,-0.04,-0.21,-0.07,0.01,0.00,-0.01,0.05,978.07
19.015,0.02,0.98,-0.04,-0.21,-0.07,0.01,0.02,-0.03,0.05,978.07
19.016,0.02,0.98,-0.04,0.12,0.01,0.01,0.02,-0.03,0.05,978.07
19.036,0.02,0.98,-0.04,0.12,0.01,0.01,0.02,-0.03,0.05,978.06
19.039,0.02,0.98,-0.03,0.12,0.01,0.01,0.02,-0.03,0.05,978.06
19.062,0.05,1.03,-0.02,0.12,0.01,0.01,0.02,-0.03,0.05,978.06
19.064,0.05,1.03,-0.02,0.12,0.01,0.01,0.02,0.03,0.05,978.06
19.064,0.05,1.03,-0.02,0.10,0.01,0.02,0.02,0.03,0.05,978.06
19.071,0.04,1.01,-0.02,0.10,0.01,0.02,0.02,0.03,0.05,978.06
19.093,0.04,1.01,-0.02,0.01,0.02,0.07,0.02,0.03,0.05,978.06
19.095,0.04,1.01,-0.02,0.01,0.02,0.07,0.02,0.03,0.05,978.06
19.095,0.02,0.98,-0.03,0.01,0.02,0.07,0.02,0.03,0.05,978.06
19.096,0.02,0.98,-0.03,0.01,0.02,0.07,0.03,-0.04,0.05,978.06
19.114,0.02,1.03,-0.04,0.01,0.02,0.07,0.03,-0.04,0.05,978.06
19.148,0.05,1.02,-0.04,0.01,0.02,0.07,0.03,-0.04,0.05,978.06
19.153,0.05,1.02,-0.04,0.01,0.02,0.07,0.05,-0.11,0.05,978.06
19.155,0.05,1.02,-0.04,-0.05,0.08,-0.09,0.05,-0.11,0.05,978.06
19.157,0.05,1.02,-0.04,-0.05,0.08,-0.09,0.05,-0.11,0.05,978.05
19.159,0.07,0.97,-0.03,-0.05,0.08,-0.09,0.05,-0.11,0.05,978.05
19.172,0.04,0.97,-0.03,-0.05,0.08,-0.09,0.05,-0.11,0.05,978.05
19.173,0.04,0.97,-0.03,-0.05,0.08,-0.09,0.04,-0.12,0.06,978.05
19.173,0.04,0.97,-0.03,-0.07,0.08,-0.07,0.04,-0.12,0.06,978.05
19.191,0.07,1.03,-0.04,-0.07,0.08,-0.07,0.04,-0.12,0.06,978.05
19.212,0.07,1.03,-0.04,0.19,-0.11,-0.03,0.04,-0.12,0.06,978.05
19.214,0.05,1.03,-0.04,0.19,-0.11,-0.03,0.04,-0.12,0.06,978.05
19.215,0.05,1.03,-0.04,0.19,-0.11,-0.03,0.01,0.10,0.04,978.05
19.216,0.05,1.03,-0.04,0.19,-0.11,-0.03,0.01,0.10,0.04,978.05
19.242,-0.00,1.01,-0.02,0.19,-0.11,-0.03,0.01,0.10,0.04,978.05
19.25,-0.02,0.97,-0.03,0.19,-0.11,-0.03,0.01,0.10,0.04,978.05
19.252,-0.02,0.97,-0.03,0.19,-0.11,-0.03,0.02,0.12,0.03,978.05
19.254,-0.02,0.97,-0.03,-0.30,-0.01,0.03,0.02,0.12,0.03,978.05
19.276,0.02,0.97,-0.03,-0.30,-0.01,0.03,0.02,0.12,0.03,978.05
19.278,0.02,0.97,-0.03,-0.30,-0.01,0.03,0.02,0.12,0.03,978.06
19.29,0.09,1.06,-0.03,-0.30,-0.01,0.03,0.02,0.12,0.03,978.06
19.292,0.09,1.06,-0.03,-0.30,-0.01,0.03,0.04,0.01,0.10,978.06
19.294,0.09,1.06,-0.03,-0.33,-0.01,0.05,0.04,0.01,0.10,978.06
19.31,0.04,0.99,-0.02,-0.33,-0.01,0.05,0.04,0.01,0.10,978.06
19.353,-0.05,0.96,-0.05,-0.33,-0.01,0.05,0.04,0.01,0.10,978.06
19.356,-0.05,0.96,-0.05,-0.33,-0.01,0.05,0.06,-0.09,0.11,978.06
19.358,-0.05,0.96,-0.05,0.00,0.01,0.09,0.06,-0.09,0.11,978.06
19.36,-0.05,0.96,-0.05,0.00,0.01,0.09,0.06,-0.09,0.11,978.07
19.361,0.08,1.04,-0.05,0.00,0.01,0.09,0.06,-0.09,0.11,978.07
19.369,0.12,0.99,-0.07,0.00,0.01,0.09,0.06,-0.09,0.11,978.07
19.37,0.12,0.99,-0.07,0.00,0.01,0.09,0.08,-0.23,0.14,978.07
19.37,0.12,0.99,-0.07,-0.01,-0.03,-0.15,0.08,-0.23,0.14,978.07
19.405,0.09,1.00,-0.02,-0.01,-0.03,-0.15,0.08,-0.23,0.14,978.07
19.406,0.09,1.00,-0.02,-0.01,-0.03,-0.15,0.08,-0.23,0.14,978.07
19.409,0.09,1.00,-0.02,-0.06,-0.02,-0.13,0.08,-0.23,0.14,978.07
19.412,0.04,1.00,-0.06,-0.06,-0.02,-0.13,0.08,-0.23,0.14,978.07
19.413,0.04,1.00,-0.06,-0.06,-0.02,-0.13,0.06,-0.16,0.11,978.07
19.427,0.05,1.01,-0.03,-0.06,-0.02,-0.13,0.06,-0.16,0.11,978.07
19.45,0.07,1.02,-0.07,-0.06,-0.02,-0.13,0.06,-0.16,0.11,978.07
19.451,0.07,1.02,-0.07,-0.06,-0.02,-0.13,-0.00,0.37,0.13,978.07
19.452,0.07,1.02,-0.07,-0.01,-0.00,0.07,-0.00,0.37,0.13,978.07
19.452,0.07,1.02,-0.07,-0.01,-0.00,0.07,-0.00,0.37,0.13,978.05
19.469,0.11,1.01,-0.01,-0.01,-0.00,0.07,-0.00,0.37,0.13,978.05
19.486,0.06,0.97,-0.04,-0.01,-0.00,0.07,-0.00,0.37,0.13,978.05
19.487,0.06,0.97,-0.04,-0.01,-0.00,0.07,0.08,-0.20,0.09,978.05
19.488,0.06,0.97,-0.04,0.11,-0.03,0.04,0.08,-0.20,0.09,978.05
